sample_id,image_path,true_label,true_label_name,pred_label,pred_label_name,is_correct,raw_prediction,final_report
comb_30_2_000449,data/processed/images/all/sample_CF_30_2_000449.png,CF,混合故障,N,正常状态,0,故障类型：正常状态,"故障类型：正常状态
诊断依据：模型判断该包络时频图整体能量分布较平稳，未呈现明显的周期性冲击或异常能量集中，结合当前工况更符合正常运行状态。当前工况为 30 Hz、2 V。
维护建议：建议保持常规监测，持续记录振动趋势；若后续能量分布或冲击特征发生明显变化，应及时复检。"
comb_30_2_000450,data/processed/images/all/sample_CF_30_2_000450.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000451,data/processed/images/all/sample_CF_30_2_000451.png,CF,混合故障,BF,滚动体故障,0,故障类型：滚动体故障,"故障类型：滚动体故障
诊断依据：模型判断该包络时频图中存在局部冲击和调制特征，结合行星齿轮箱三方向振动信息，更符合滚动体故障表现。当前工况为 30 Hz、2 V。
维护建议：建议重点检查滚动体表面是否存在磨损、点蚀或剥落，并结合包络谱或现场巡检进一步确认故障程度。"
comb_30_2_000452,data/processed/images/all/sample_CF_30_2_000452.png,CF,混合故障,OF,外圈故障,0,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 30 Hz、2 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
comb_30_2_000453,data/processed/images/all/sample_CF_30_2_000453.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000454,data/processed/images/all/sample_CF_30_2_000454.png,CF,混合故障,OF,外圈故障,0,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 30 Hz、2 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
comb_30_2_000455,data/processed/images/all/sample_CF_30_2_000455.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000456,data/processed/images/all/sample_CF_30_2_000456.png,CF,混合故障,IF,内圈故障,0,故障类型：内圈故障,"故障类型：内圈故障
诊断依据：模型判断该包络时频图中存在较明显的周期性冲击和调制成分，结合当前转速与负载工况，更符合内圈故障特征。当前工况为 30 Hz、2 V。
维护建议：建议重点检查轴承内圈表面损伤情况，并结合历史振动趋势评估故障发展速度。"
comb_30_2_000457,data/processed/images/all/sample_CF_30_2_000457.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000458,data/processed/images/all/sample_CF_30_2_000458.png,CF,混合故障,N,正常状态,0,故障类型：正常状态,"故障类型：正常状态
诊断依据：模型判断该包络时频图整体能量分布较平稳，未呈现明显的周期性冲击或异常能量集中，结合当前工况更符合正常运行状态。当前工况为 30 Hz、2 V。
维护建议：建议保持常规监测，持续记录振动趋势；若后续能量分布或冲击特征发生明显变化，应及时复检。"
comb_30_2_000459,data/processed/images/all/sample_CF_30_2_000459.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000460,data/processed/images/all/sample_CF_30_2_000460.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000461,data/processed/images/all/sample_CF_30_2_000461.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000462,data/processed/images/all/sample_CF_30_2_000462.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000463,data/processed/images/all/sample_CF_30_2_000463.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000464,data/processed/images/all/sample_CF_30_2_000464.png,CF,混合故障,N,正常状态,0,故障类型：正常状态,"故障类型：正常状态
诊断依据：模型判断该包络时频图整体能量分布较平稳，未呈现明显的周期性冲击或异常能量集中，结合当前工况更符合正常运行状态。当前工况为 30 Hz、2 V。
维护建议：建议保持常规监测，持续记录振动趋势；若后续能量分布或冲击特征发生明显变化，应及时复检。"
comb_30_2_000465,data/processed/images/all/sample_CF_30_2_000465.png,CF,混合故障,BF,滚动体故障,0,故障类型：滚动体故障,"故障类型：滚动体故障
诊断依据：模型判断该包络时频图中存在局部冲击和调制特征，结合行星齿轮箱三方向振动信息，更符合滚动体故障表现。当前工况为 30 Hz、2 V。
维护建议：建议重点检查滚动体表面是否存在磨损、点蚀或剥落，并结合包络谱或现场巡检进一步确认故障程度。"
comb_30_2_000466,data/processed/images/all/sample_CF_30_2_000466.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
comb_30_2_000467,data/processed/images/all/sample_CF_30_2_000467.png,CF,混合故障,IF,内圈故障,0,故障类型：内圈故障,"故障类型：内圈故障
诊断依据：模型判断该包络时频图中存在较明显的周期性冲击和调制成分，结合当前转速与负载工况，更符合内圈故障特征。当前工况为 30 Hz、2 V。
维护建议：建议重点检查轴承内圈表面损伤情况，并结合历史振动趋势评估故障发展速度。"
comb_30_2_000468,data/processed/images/all/sample_CF_30_2_000468.png,CF,混合故障,BF,滚动体故障,0,故障类型：滚动体故障,"故障类型：滚动体故障
诊断依据：模型判断该包络时频图中存在局部冲击和调制特征，结合行星齿轮箱三方向振动信息，更符合滚动体故障表现。当前工况为 30 Hz、2 V。
维护建议：建议重点检查滚动体表面是否存在磨损、点蚀或剥落，并结合包络谱或现场巡检进一步确认故障程度。"
comb_30_2_000469,data/processed/images/all/sample_CF_30_2_000469.png,CF,混合故障,OF,外圈故障,0,故障类型：外圈故障,"故障类型：外圈故障
诊断依据：模型判断该包络时频图中存在相对稳定的冲击响应和局部频带能量增强，整体更符合外圈局部损伤特征。当前工况为 30 Hz、2 V。
维护建议：建议检查轴承外圈固定区域是否存在剥落、裂纹或异常磨损，必要时安排停机复检。"
comb_30_2_000470,data/processed/images/all/sample_CF_30_2_000470.png,CF,混合故障,N,正常状态,0,故障类型：正常状态,"故障类型：正常状态
诊断依据：模型判断该包络时频图整体能量分布较平稳，未呈现明显的周期性冲击或异常能量集中，结合当前工况更符合正常运行状态。当前工况为 30 Hz、2 V。
维护建议：建议保持常规监测，持续记录振动趋势；若后续能量分布或冲击特征发生明显变化，应及时复检。"
comb_30_2_000471,data/processed/images/all/sample_CF_30_2_000471.png,CF,混合故障,CF,混合故障,1,故障类型：混合故障,"故障类型：混合故障
诊断依据：模型判断该包络时频图中呈现多组冲击成分和较复杂的能量分布，可能对应多部位共同损伤引起的复合振动特征。当前工况为 30 Hz、2 V。
维护建议：建议同时检查轴承内圈和外圈，并优先安排停机检测，避免复合故障进一步扩展。"
